tabela_num;nivel_geo;localidade;sigla_uf;tipo_recorte;categoria_recorte;indicador;ano;valor;unidade;faixa;ranking_ano;total_ranking;ranking_publicacao;classificacao_publicacao
27;Região Metropolitana/RIDE;Região Administrativa Integrada de Desenvolvimento da Grande Teresina (PI);PI;Total;Total;IDHM Educação;2021;0.763;Índice;Alto;12;21;9;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Administrativa Integrada de Desenvolvimento da Grande Teresina (PI);PI;Total;Total;IDHM Educação;2022;0.809;Índice;Muito alto;10;21;9;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Administrativa Integrada de Desenvolvimento da Grande Teresina (PI);PI;Total;Total;IDHM Educação;2023;0.822;Índice;Muito alto;11;21;9;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Administrativa Integrada de Desenvolvimento da Grande Teresina (PI);PI;Total;Total;IDHM Educação;2024;0.835;Índice;Muito alto;9;21;9;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Total;Total;IDHM Educação;2012;0.692;Índice;Médio;15;21;10;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Total;Total;IDHM Educação;2013;0.713;Índice;Alto;12;21;10;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Total;Total;IDHM Educação;2014;0.717;Índice;Alto;14;21;10;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Total;Total;IDHM Educação;2015;0.732;Índice;Alto;15;21;10;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Total;Total;IDHM Educação;2016;0.745;Índice;Alto;12;21;10;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Total;Total;IDHM Educação;2017;0.783;Índice;Alto;6;21;10;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Total;Total;IDHM Educação;2018;0.774;Índice;Alto;11;21;10;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Total;Total;IDHM Educação;2019;0.784;Índice;Alto;12;21;10;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Total;Total;IDHM Educação;2020;0.806;Índice;Muito alto;9;21;10;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Total;Total;IDHM Educação;2021;0.756;Índice;Alto;14;21;10;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Total;Total;IDHM Educação;2022;0.828;Índice;Muito alto;7;21;10;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Total;Total;IDHM Educação;2023;0.842;Índice;Muito alto;5;21;10;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Manaus (AM);AM;Total;Total;IDHM Educação;2024;0.832;Índice;Muito alto;10;21;10;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Salvador (BA);BA;Total;Total;IDHM Educação;2012;0.701;Índice;Alto;12;21;11;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Salvador (BA);BA;Total;Total;IDHM Educação;2013;0.698;Índice;Médio;17;21;11;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Salvador (BA);BA;Total;Total;IDHM Educação;2014;0.713;Índice;Alto;16;21;11;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Salvador (BA);BA;Total;Total;IDHM Educação;2015;0.733;Índice;Alto;14;21;11;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Salvador (BA);BA;Total;Total;IDHM Educação;2016;0.75;Índice;Alto;10;21;11;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Salvador (BA);BA;Total;Total;IDHM Educação;2017;0.729;Índice;Alto;17;21;11;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Salvador (BA);BA;Total;Total;IDHM Educação;2018;0.764;Índice;Alto;15;21;11;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Salvador (BA);BA;Total;Total;IDHM Educação;2019;0.785;Índice;Alto;10;21;11;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Salvador (BA);BA;Total;Total;IDHM Educação;2020;0.778;Índice;Alto;13;21;11;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Salvador (BA);BA;Total;Total;IDHM Educação;2021;0.718;Índice;Alto;17;21;11;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Salvador (BA);BA;Total;Total;IDHM Educação;2022;0.8;Índice;Muito alto;14;21;11;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Salvador (BA);BA;Total;Total;IDHM Educação;2023;0.805;Índice;Muito alto;16;21;11;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Salvador (BA);BA;Total;Total;IDHM Educação;2024;0.827;Índice;Muito alto;11;21;11;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Total;Total;IDHM Educação;2012;0.717;Índice;Alto;9;21;12;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Total;Total;IDHM Educação;2013;0.724;Índice;Alto;11;21;12;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Total;Total;IDHM Educação;2014;0.737;Índice;Alto;9;21;12;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Total;Total;IDHM Educação;2015;0.748;Índice;Alto;10;21;12;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Total;Total;IDHM Educação;2016;0.752;Índice;Alto;9;21;12;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Total;Total;IDHM Educação;2017;0.753;Índice;Alto;10;21;12;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Total;Total;IDHM Educação;2018;0.769;Índice;Alto;14;21;12;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Total;Total;IDHM Educação;2019;0.76;Índice;Alto;15;21;12;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Total;Total;IDHM Educação;2020;0.782;Índice;Alto;12;21;12;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Total;Total;IDHM Educação;2021;0.768;Índice;Alto;11;21;12;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Total;Total;IDHM Educação;2022;0.778;Índice;Alto;16;21;12;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Total;Total;IDHM Educação;2023;0.822;Índice;Muito alto;12;21;12;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana da Grande Vitória (ES);ES;Total;Total;IDHM Educação;2024;0.825;Índice;Muito alto;12;21;12;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana do Recife (PE);PE;Total;Total;IDHM Educação;2012;0.694;Índice;Médio;14;21;13;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana do Recife (PE);PE;Total;Total;IDHM Educação;2013;0.726;Índice;Alto;9;21;13;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana do Recife (PE);PE;Total;Total;IDHM Educação;2014;0.715;Índice;Alto;15;21;13;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana do Recife (PE);PE;Total;Total;IDHM Educação;2015;0.747;Índice;Alto;12;21;13;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana do Recife (PE);PE;Total;Total;IDHM Educação;2016;0.743;Índice;Alto;13;21;13;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana do Recife (PE);PE;Total;Total;IDHM Educação;2017;0.753;Índice;Alto;11;21;13;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana do Recife (PE);PE;Total;Total;IDHM Educação;2018;0.787;Índice;Alto;9;21;13;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana do Recife (PE);PE;Total;Total;IDHM Educação;2019;0.786;Índice;Alto;9;21;13;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana do Recife (PE);PE;Total;Total;IDHM Educação;2020;0.81;Índice;Muito alto;7;21;13;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana do Recife (PE);PE;Total;Total;IDHM Educação;2021;0.778;Índice;Alto;9;21;13;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana do Recife (PE);PE;Total;Total;IDHM Educação;2022;0.809;Índice;Muito alto;11;21;13;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana do Recife (PE);PE;Total;Total;IDHM Educação;2023;0.832;Índice;Muito alto;7;21;13;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana do Recife (PE);PE;Total;Total;IDHM Educação;2024;0.823;Índice;Muito alto;13;21;13;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Natal (RN);RN;Total;Total;IDHM Educação;2012;0.661;Índice;Médio;20;21;14;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Natal (RN);RN;Total;Total;IDHM Educação;2013;0.686;Índice;Médio;19;21;14;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Natal (RN);RN;Total;Total;IDHM Educação;2014;0.718;Índice;Alto;13;21;14;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Natal (RN);RN;Total;Total;IDHM Educação;2015;0.747;Índice;Alto;11;21;14;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Natal (RN);RN;Total;Total;IDHM Educação;2016;0.723;Índice;Alto;16;21;14;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Natal (RN);RN;Total;Total;IDHM Educação;2017;0.699;Índice;Médio;20;21;14;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Natal (RN);RN;Total;Total;IDHM Educação;2018;0.728;Índice;Alto;19;21;14;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Natal (RN);RN;Total;Total;IDHM Educação;2019;0.723;Índice;Alto;19;21;14;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Natal (RN);RN;Total;Total;IDHM Educação;2020;0.766;Índice;Alto;16;21;14;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Natal (RN);RN;Total;Total;IDHM Educação;2021;0.691;Índice;Médio;20;21;14;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Natal (RN);RN;Total;Total;IDHM Educação;2022;0.754;Índice;Alto;20;21;14;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Natal (RN);RN;Total;Total;IDHM Educação;2023;0.77;Índice;Alto;21;21;14;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Natal (RN);RN;Total;Total;IDHM Educação;2024;0.815;Índice;Muito alto;14;21;14;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Fortaleza (CE);CE;Total;Total;IDHM Educação;2012;0.717;Índice;Alto;10;21;15;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Fortaleza (CE);CE;Total;Total;IDHM Educação;2013;0.704;Índice;Alto;14;21;15;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Fortaleza (CE);CE;Total;Total;IDHM Educação;2014;0.703;Índice;Alto;17;21;15;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Fortaleza (CE);CE;Total;Total;IDHM Educação;2015;0.721;Índice;Alto;16;21;15;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Fortaleza (CE);CE;Total;Total;IDHM Educação;2016;0.748;Índice;Alto;11;21;15;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Fortaleza (CE);CE;Total;Total;IDHM Educação;2017;0.751;Índice;Alto;12;21;15;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Fortaleza (CE);CE;Total;Total;IDHM Educação;2018;0.771;Índice;Alto;12;21;15;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Fortaleza (CE);CE;Total;Total;IDHM Educação;2019;0.784;Índice;Alto;11;21;15;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Fortaleza (CE);CE;Total;Total;IDHM Educação;2020;0.818;Índice;Muito alto;5;21;15;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Fortaleza (CE);CE;Total;Total;IDHM Educação;2021;0.797;Índice;Alto;7;21;15;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Fortaleza (CE);CE;Total;Total;IDHM Educação;2022;0.804;Índice;Muito alto;12;21;15;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Fortaleza (CE);CE;Total;Total;IDHM Educação;2023;0.831;Índice;Muito alto;8;21;15;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Fortaleza (CE);CE;Total;Total;IDHM Educação;2024;0.814;Índice;Muito alto;16;21;15;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Total;Total;IDHM Educação;2012;0.72;Índice;Alto;8;21;16;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Total;Total;IDHM Educação;2013;0.698;Índice;Médio;16;21;16;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Total;Total;IDHM Educação;2014;0.73;Índice;Alto;10;21;16;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Total;Total;IDHM Educação;2015;0.746;Índice;Alto;13;21;16;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Total;Total;IDHM Educação;2016;0.709;Índice;Alto;19;21;16;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Total;Total;IDHM Educação;2017;0.729;Índice;Alto;16;21;16;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Total;Total;IDHM Educação;2018;0.745;Índice;Alto;16;21;16;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Total;Total;IDHM Educação;2019;0.738;Índice;Alto;18;21;16;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Total;Total;IDHM Educação;2020;0.765;Índice;Alto;17;21;16;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Total;Total;IDHM Educação;2021;0.744;Índice;Alto;16;21;16;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Total;Total;IDHM Educação;2022;0.768;Índice;Alto;18;21;16;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Total;Total;IDHM Educação;2023;0.805;Índice;Muito alto;15;21;16;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Aracaju (SE);SE;Total;Total;IDHM Educação;2024;0.814;Índice;Muito alto;15;21;16;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Total;Total;IDHM Educação;2012;0.697;Índice;Médio;13;21;17;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Total;Total;IDHM Educação;2013;0.701;Índice;Alto;15;21;17;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Total;Total;IDHM Educação;2014;0.696;Índice;Médio;18;21;17;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Total;Total;IDHM Educação;2015;0.701;Índice;Alto;18;21;17;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Total;Total;IDHM Educação;2016;0.731;Índice;Alto;14;21;17;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Total;Total;IDHM Educação;2017;0.747;Índice;Alto;13;21;17;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Total;Total;IDHM Educação;2018;0.743;Índice;Alto;18;21;17;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Total;Total;IDHM Educação;2019;0.749;Índice;Alto;16;21;17;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Total;Total;IDHM Educação;2020;0.744;Índice;Alto;18;21;17;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Total;Total;IDHM Educação;2021;0.746;Índice;Alto;15;21;17;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Total;Total;IDHM Educação;2022;0.769;Índice;Alto;17;21;17;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Total;Total;IDHM Educação;2023;0.78;Índice;Alto;19;21;17;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Porto Alegre (RS);RS;Total;Total;IDHM Educação;2024;0.805;Índice;Muito alto;17;21;17;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Belém (PA);PA;Total;Total;IDHM Educação;2012;0.691;Índice;Médio;16;21;18;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Belém (PA);PA;Total;Total;IDHM Educação;2013;0.695;Índice;Médio;18;21;18;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Belém (PA);PA;Total;Total;IDHM Educação;2014;0.688;Índice;Médio;19;21;18;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Belém (PA);PA;Total;Total;IDHM Educação;2015;0.716;Índice;Alto;17;21;18;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Belém (PA);PA;Total;Total;IDHM Educação;2016;0.717;Índice;Alto;17;21;18;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Belém (PA);PA;Total;Total;IDHM Educação;2017;0.726;Índice;Alto;18;21;18;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Belém (PA);PA;Total;Total;IDHM Educação;2018;0.778;Índice;Alto;10;21;18;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Belém (PA);PA;Total;Total;IDHM Educação;2019;0.763;Índice;Alto;14;21;18;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Belém (PA);PA;Total;Total;IDHM Educação;2020;0.772;Índice;Alto;14;21;18;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Belém (PA);PA;Total;Total;IDHM Educação;2021;0.756;Índice;Alto;13;21;18;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Belém (PA);PA;Total;Total;IDHM Educação;2022;0.803;Índice;Muito alto;13;21;18;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Belém (PA);PA;Total;Total;IDHM Educação;2023;0.815;Índice;Muito alto;13;21;18;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Belém (PA);PA;Total;Total;IDHM Educação;2024;0.803;Índice;Muito alto;18;21;18;MUITO ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de João Pessoa (PB);PB;Total;Total;IDHM Educação;2012;0.64;Índice;Médio;21;21;19;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de João Pessoa (PB);PB;Total;Total;IDHM Educação;2013;0.674;Índice;Médio;20;21;19;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de João Pessoa (PB);PB;Total;Total;IDHM Educação;2014;0.654;Índice;Médio;21;21;19;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de João Pessoa (PB);PB;Total;Total;IDHM Educação;2015;0.694;Índice;Médio;20;21;19;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de João Pessoa (PB);PB;Total;Total;IDHM Educação;2016;0.711;Índice;Alto;18;21;19;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de João Pessoa (PB);PB;Total;Total;IDHM Educação;2017;0.74;Índice;Alto;15;21;19;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de João Pessoa (PB);PB;Total;Total;IDHM Educação;2018;0.72;Índice;Alto;20;21;19;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de João Pessoa (PB);PB;Total;Total;IDHM Educação;2019;0.709;Índice;Alto;20;21;19;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de João Pessoa (PB);PB;Total;Total;IDHM Educação;2020;0.718;Índice;Alto;20;21;19;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de João Pessoa (PB);PB;Total;Total;IDHM Educação;2021;0.713;Índice;Alto;18;21;19;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de João Pessoa (PB);PB;Total;Total;IDHM Educação;2022;0.786;Índice;Alto;15;21;19;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de João Pessoa (PB);PB;Total;Total;IDHM Educação;2023;0.776;Índice;Alto;20;21;19;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de João Pessoa (PB);PB;Total;Total;IDHM Educação;2024;0.793;Índice;Alto;19;21;19;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Maceió (AL);AL;Total;Total;IDHM Educação;2012;0.68;Índice;Médio;19;21;20;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Maceió (AL);AL;Total;Total;IDHM Educação;2013;0.639;Índice;Médio;21;21;20;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Maceió (AL);AL;Total;Total;IDHM Educação;2014;0.661;Índice;Médio;20;21;20;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Maceió (AL);AL;Total;Total;IDHM Educação;2015;0.636;Índice;Médio;21;21;20;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Maceió (AL);AL;Total;Total;IDHM Educação;2016;0.681;Índice;Médio;21;21;20;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Maceió (AL);AL;Total;Total;IDHM Educação;2017;0.684;Índice;Médio;21;21;20;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Maceió (AL);AL;Total;Total;IDHM Educação;2018;0.701;Índice;Alto;21;21;20;ALTO DESENVOLVIMENTO HUMANO
27;Região Metropolitana/RIDE;Região Metropolitana de Maceió (AL);AL;Total;Total;IDHM Educação;2019;0.697;Índice;Médio;21;21;20;ALTO DESENVOLVIMENTO HUMANO
